ConfirmedForeignNational,ConfirmedIndianNational,Confirmed,Cured,Date,Deaths,Number of Records,Sno,State/UnionTerritory,Time
,,1088,555,29-05-2020,7,1,2431,Kerala,8:00 AM
,,73,43,29-05-2020,0,1,2432,Ladakh,8:00 AM
,,7453,4050,29-05-2020,321,1,2433,Madhya Pradesh,8:00 AM
,,59546,18616,29-05-2020,1982,1,2434,Maharashtra,8:00 AM
,,55,5,29-05-2020,0,1,2435,Manipur,8:00 AM
,,21,12,29-05-2020,1,1,2436,Meghalaya,8:00 AM
,,1,1,29-05-2020,0,1,2437,Mizoram,8:00 AM
,,18,0,29-05-2020,0,1,2438,Nagaland,8:00 AM
,,1660,887,29-05-2020,7,1,2439,Odisha,8:00 AM
,,51,14,29-05-2020,0,1,2440,Puducherry,8:00 AM
,,2158,1946,29-05-2020,40,1,2441,Punjab,8:00 AM
,,8067,4817,29-05-2020,180,1,2442,Rajasthan,8:00 AM
,,1,0,29-05-2020,0,1,2443,Sikkim,8:00 AM
,,19372,10548,29-05-2020,145,1,2444,Tamil Nadu,8:00 AM
,,2256,1345,29-05-2020,67,1,2445,Telengana,8:00 AM
,,242,167,29-05-2020,0,1,2446,Tripura,8:00 AM
,,500,79,29-05-2020,4,1,2447,Uttarakhand,8:00 AM
,,7170,4215,29-05-2020,197,1,2448,Uttar Pradesh,8:00 AM
,,4536,1668,29-05-2020,295,1,2449,West Bengal,8:00 AM
,,4673,0,29-05-2020,0,1,2450,Cases being reassigned to states,8:00 AM
,,33,33,30-05-2020,0,1,2451,Andaman and Nicobar Islands,8:00 AM
,,3436,2226,30-05-2020,60,1,2452,Andhra Pradesh,8:00 AM
,,3,1,30-05-2020,0,1,2453,Arunachal Pradesh,8:00 AM
,,1024,125,30-05-2020,4,1,2454,Assam,8:00 AM
,,3376,1211,30-05-2020,15,1,2455,Bihar,8:00 AM
,,289,189,30-05-2020,4,1,2456,Chandigarh,8:00 AM
,,415,100,30-05-2020,1,1,2457,Chhattisgarh,8:00 AM
,,2,0,30-05-2020,0,1,2458,Dadar Nagar Haveli,8:00 AM
,,17386,7846,30-05-2020,398,1,2459,Delhi,8:00 AM
,,69,41,30-05-2020,0,1,2460,Goa,8:00 AM
,,15934,8611,30-05-2020,980,1,2461,Gujarat,8:00 AM
,,1721,940,30-05-2020,19,1,2462,Haryana,8:00 AM
,,295,87,30-05-2020,5,1,2463,Himachal Pradesh,8:00 AM
,,2164,875,30-05-2020,28,1,2464,Jammu and Kashmir,8:00 AM
,,511,216,30-05-2020,5,1,2465,Jharkhand,8:00 AM
,,2781,894,30-05-2020,48,1,2466,Karnataka,8:00 AM
,,1150,565,30-05-2020,8,1,2467,Kerala,8:00 AM
,,74,43,30-05-2020,0,1,2468,Ladakh,8:00 AM
,,7645,4269,30-05-2020,334,1,2469,Madhya Pradesh,8:00 AM
,,62228,26997,30-05-2020,2098,1,2470,Maharashtra,8:00 AM
,,59,8,30-05-2020,0,1,2471,Manipur,8:00 AM
,,27,12,30-05-2020,1,1,2472,Meghalaya,8:00 AM
,,1,1,30-05-2020,0,1,2473,Mizoram,8:00 AM
,,25,0,30-05-2020,0,1,2474,Nagaland,8:00 AM
,,1723,887,30-05-2020,7,1,2475,Odisha,8:00 AM
,,51,14,30-05-2020,0,1,2476,Puducherry,8:00 AM
,,2197,1949,30-05-2020,42,1,2477,Punjab,8:00 AM
,,8365,5244,30-05-2020,184,1,2478,Rajasthan,8:00 AM
,,1,0,30-05-2020,0,1,2479,Sikkim,8:00 AM
,,20246,11313,30-05-2020,154,1,2480,Tamil Nadu,8:00 AM
,,2425,1381,30-05-2020,71,1,2481,Telengana,8:00 AM
,,251,171,30-05-2020,0,1,2482,Tripura,8:00 AM
,,716,102,30-05-2020,5,1,2483,Uttarakhand,8:00 AM
,,7284,4244,30-05-2020,198,1,2484,Uttar Pradesh,8:00 AM
,,4813,1775,30-05-2020,302,1,2485,West Bengal,8:00 AM
,,5043,0,30-05-2020,0,1,2486,Cases being reassigned to states,8:00 AM
,,33,33,31-05-2020,0,1,2487,Andaman and Nicobar Islands,8:00 AM
,,3569,2289,31-05-2020,60,1,2488,Andhra Pradesh,8:00 AM
,,4,1,31-05-2020,0,1,2489,Arunachal Pradesh,8:00 AM
,,1185,163,31-05-2020,4,1,2490,Assam,8:00 AM
,,3636,1618,31-05-2020,20,1,2491,Bihar,8:00 AM
,,289,189,31-05-2020,4,1,2492,Chandigarh,8:00 AM
,,447,102,31-05-2020,1,1,2493,Chhattisgarh,8:00 AM
,,2,0,31-05-2020,0,1,2494,Dadar Nagar Haveli,8:00 AM
,,18549,8075,31-05-2020,416,1,2495,Delhi,8:00 AM
,,70,41,31-05-2020,0,1,2496,Goa,8:00 AM
,,16343,9230,31-05-2020,1007,1,2497,Gujarat,8:00 AM
,,1923,971,31-05-2020,20,1,2498,Haryana,8:00 AM
,,313,111,31-05-2020,5,1,2499,Himachal Pradesh,8:00 AM
,,2341,908,31-05-2020,28,1,2500,Jammu and Kashmir,8:00 AM
,,563,256,31-05-2020,5,1,2501,Jharkhand,8:00 AM
,,2922,997,31-05-2020,48,1,2502,Karnataka,8:00 AM
,,1208,575,31-05-2020,9,1,2503,Kerala,8:00 AM
,,74,43,31-05-2020,0,1,2504,Ladakh,8:00 AM
,,7891,4444,31-05-2020,343,1,2505,Madhya Pradesh,8:00 AM
,,65168,28081,31-05-2020,2197,1,2506,Maharashtra,8:00 AM
,,62,8,31-05-2020,0,1,2507,Manipur,8:00 AM
,,27,12,31-05-2020,1,1,2508,Meghalaya,8:00 AM
,,1,1,31-05-2020,0,1,2509,Mizoram,8:00 AM
,,36,0,31-05-2020,0,1,2510,Nagaland,8:00 AM
,,1819,1050,31-05-2020,7,1,2511,Odisha,8:00 AM
,,51,14,31-05-2020,0,1,2512,Puducherry,8:00 AM
,,2233,1967,31-05-2020,44,1,2513,Punjab,8:00 AM
,,8617,5739,31-05-2020,193,1,2514,Rajasthan,8:00 AM
,,1,0,31-05-2020,0,1,2515,Sikkim,8:00 AM
,,21184,12000,31-05-2020,160,1,2516,Tamil Nadu,8:00 AM
,,2499,1412,31-05-2020,77,1,2517,Telengana,8:00 AM
,,268,172,31-05-2020,0,1,2518,Tripura,8:00 AM
,,749,102,31-05-2020,5,1,2519,Uttarakhand,8:00 AM
,,7445,4410,31-05-2020,201,1,2520,Uttar Pradesh,8:00 AM
,,5130,1970,31-05-2020,309,1,2521,West Bengal,8:00 AM
,,5491,0,31-05-2020,0,1,2522,Cases being reassigned to states,8:00 AM
,,33,33,01-06-2020,0,1,2523,Andaman and Nicobar Islands,8:00 AM
,,3679,2349,01-06-2020,62,1,2524,Andhra Pradesh,8:00 AM
,,4,1,01-06-2020,0,1,2525,Arunachal Pradesh,8:00 AM
,,1272,185,01-06-2020,4,1,2526,Assam,8:00 AM
,,3815,1710,01-06-2020,21,1,2527,Bihar,8:00 AM
,,293,199,01-06-2020,4,1,2528,Chandigarh,8:00 AM
,,498,115,01-06-2020,1,1,2529,Chhattisgarh,8:00 AM
,,2,0,01-06-2020,0,1,2530,Dadar Nagar Haveli,8:00 AM
,,19844,8478,01-06-2020,473,1,2531,Delhi,8:00 AM
,,70,42,01-06-2020,0,1,2532,Goa,8:00 AM
,,16779,9919,01-06-2020,1038,1,2533,Gujarat,8:00 AM
,,2091,1048,01-06-2020,20,1,2534,Haryana,8:00 AM
,,331,120,01-06-2020,5,1,2535,Himachal Pradesh,8:00 AM
,,2446,927,01-06-2020,28,1,2536,Jammu and Kashmir,8:00 AM
,,610,256,01-06-2020,5,1,2537,Jharkhand,8:00 AM
,,3221,1218,01-06-2020,51,1,2538,Karnataka,8:00 AM
,,1269,590,01-06-2020,9,1,2539,Kerala,8:00 AM
,,74,43,01-06-2020,0,1,2540,Ladakh,8:00 AM
,,8089,4842,01-06-2020,350,1,2541,Madhya Pradesh,8:00 AM
,,67655,29329,01-06-2020,2286,1,2542,Maharashtra,8:00 AM
,,71,11,01-06-2020,0,1,2543,Manipur,8:00 AM
,,27,12,01-06-2020,1,1,2544,Meghalaya,8:00 AM
,,1,1,01-06-2020,0,1,2545,Mizoram,8:00 AM
,,43,0,01-06-2020,0,1,2546,Nagaland,8:00 AM
,,1948,1126,01-06-2020,7,1,2547,Odisha,8:00 AM
,,70,25,01-06-2020,0,1,2548,Puducherry,8:00 AM
,,2263,1987,01-06-2020,45,1,2549,Punjab,8:00 AM
,,8831,5927,01-06-2020,194,1,2550,Rajasthan,8:00 AM
,,1,0,01-06-2020,0,1,2551,Sikkim,8:00 AM
,,22333,12757,01-06-2020,173,1,2552,Tamil Nadu,8:00 AM
,,2698,1428,01-06-2020,82,1,2553,Telengana,8:00 AM
,,313,173,01-06-2020,0,1,2554,Tripura,8:00 AM
,,907,102,01-06-2020,5,1,2555,Uttarakhand,8:00 AM
,,7823,4709,01-06-2020,213,1,2556,Uttar Pradesh,8:00 AM
,,5501,2157,01-06-2020,317,1,2557,West Bengal,8:00 AM
,,5630,0,01-06-2020,0,1,2558,Cases being reassigned to states,8:00 AM
,,33,33,02-06-2020,0,1,2559,Andaman and Nicobar Islands,8:00 AM
,,3783,2378,02-06-2020,64,1,2560,Andhra Pradesh,8:00 AM
,,22,1,02-06-2020,0,1,2561,Arunachal Pradesh,8:00 AM
,,1390,277,02-06-2020,4,1,2562,Assam,8:00 AM
,,3926,1900,02-06-2020,24,1,2563,Bihar,8:00 AM
,,294,199,02-06-2020,4,1,2564,Chandigarh,8:00 AM
,,547,122,02-06-2020,1,1,2565,Chhattisgarh,8:00 AM
,,3,1,02-06-2020,0,1,2566,Dadar Nagar Haveli,8:00 AM
,,20834,8746,02-06-2020,523,1,2567,Delhi,8:00 AM
,,71,42,02-06-2020,0,1,2568,Goa,8:00 AM
,,17200,10780,02-06-2020,1063,1,2569,Gujarat,8:00 AM
,,2356,1055,02-06-2020,21,1,2570,Haryana,8:00 AM
,,340,122,02-06-2020,5,1,2571,Himachal Pradesh,8:00 AM
,,2601,946,02-06-2020,31,1,2572,Jammu and Kashmir,8:00 AM
,,659,296,02-06-2020,5,1,2573,Jharkhand,8:00 AM
,,3408,1328,02-06-2020,52,1,2574,Karnataka,8:00 AM
,,1326,608,02-06-2020,10,1,2575,Kerala,8:00 AM
,,77,43,02-06-2020,0,1,2576,Ladakh,8:00 AM
,,8283,5003,02-06-2020,358,1,2577,Madhya Pradesh,8:00 AM
,,70013,30108,02-06-2020,2362,1,2578,Maharashtra,8:00 AM
,,83,11,02-06-2020,0,1,2579,Manipur,8:00 AM
,,27,12,02-06-2020,1,1,2580,Meghalaya,8:00 AM
,,1,1,02-06-2020,0,1,2581,Mizoram,8:00 AM
,,43,0,02-06-2020,0,1,2582,Nagaland,8:00 AM
,,2104,1245,02-06-2020,7,1,2583,Odisha,8:00 AM
,,74,25,02-06-2020,0,1,2584,Puducherry,8:00 AM
,,2301,2000,02-06-2020,45,1,2585,Punjab,8:00 AM
,,8980,6040,02-06-2020,198,1,2586,Rajasthan,8:00 AM
,,1,0,02-06-2020,0,1,2587,Sikkim,8:00 AM
,,23495,13170,02-06-2020,184,1,2588,Tamil Nadu,8:00 AM
,,2792,1491,02-06-2020,88,1,2589,Telengana,8:00 AM
,,420,173,02-06-2020,0,1,2590,Tripura,8:00 AM
,,958,222,02-06-2020,6,1,2591,Uttarakhand,8:00 AM
,,8075,4843,02-06-2020,217,1,2592,Uttar Pradesh,8:00 AM
,,5772,2306,02-06-2020,325,1,2593,West Bengal,8:00 AM
,,6414,0,02-06-2020,0,1,2594,Cases being reassigned to states,8:00 AM
,,33,33,03-06-2020,0,1,2595,Andaman and Nicobar Islands,8:00 AM
,,3898,2421,03-06-2020,64,1,2596,Andhra Pradesh,8:00 AM
,,22,1,03-06-2020,0,1,2597,Arunachal Pradesh,8:00 AM
,,1513,324,03-06-2020,4,1,2598,Assam,8:00 AM
,,4155,1946,03-06-2020,24,1,2599,Bihar,8:00 AM
,,301,214,03-06-2020,5,1,2600,Chandigarh,8:00 AM
,,564,130,03-06-2020,1,1,2601,Chhattisgarh,8:00 AM
,,4,1,03-06-2020,0,1,2602,Dadar Nagar Haveli,8:00 AM
,,22132,9243,03-06-2020,556,1,2603,Delhi,8:00 AM
,,79,57,03-06-2020,0,1,2604,Goa,8:00 AM
,,17617,11894,03-06-2020,1092,1,2605,Gujarat,8:00 AM
,,2652,1069,03-06-2020,23,1,2606,Haryana,8:00 AM
,,345,140,03-06-2020,5,1,2607,Himachal Pradesh,8:00 AM
,,2718,953,03-06-2020,33,1,2608,Jammu and Kashmir,8:00 AM
,,712,320,03-06-2020,5,1,2609,Jharkhand,8:00 AM
,,3796,1403,03-06-2020,52,1,2610,Karnataka,8:00 AM
,,1412,627,03-06-2020,11,1,2611,Kerala,8:00 AM
,,81,47,03-06-2020,1,1,2612,Ladakh,8:00 AM
,,8420,5221,03-06-2020,364,1,2613,Madhya Pradesh,8:00 AM
,,72300,31333,03-06-2020,2465,1,2614,Maharashtra,8:00 AM
,,89,14,03-06-2020,0,1,2615,Manipur,8:00 AM
,,27,12,03-06-2020,1,1,2616,Meghalaya,8:00 AM
,,13,1,03-06-2020,0,1,2617,Mizoram,8:00 AM
,,49,0,03-06-2020,0,1,2618,Nagaland,8:00 AM
,,2245,1325,03-06-2020,7,1,2619,Odisha,8:00 AM
,,82,25,03-06-2020,0,1,2620,Puducherry,8:00 AM
,,2342,2017,03-06-2020,46,1,2621,Punjab,8:00 AM
,,9373,6435,03-06-2020,203,1,2622,Rajasthan,8:00 AM
,,1,0,03-06-2020,0,1,2623,Sikkim,8:00 AM
,,24586,13706,03-06-2020,197,1,2624,Tamil Nadu,8:00 AM
,,2891,1526,03-06-2020,92,1,2625,Telengana,8:00 AM
,,468,173,03-06-2020,0,1,2626,Tripura,8:00 AM
,,1043,252,03-06-2020,7,1,2627,Uttarakhand,8:00 AM
,,8361,5030,03-06-2020,222,1,2628,Uttar Pradesh,8:00 AM
,,6168,2410,03-06-2020,335,1,2629,West Bengal,8:00 AM
,,7123,0,03-06-2020,0,1,2630,Cases being reassigned to states,8:00 AM
,,33,33,04-06-2020,0,1,2631,Andaman and Nicobar Islands,8:00 AM
,,4080,2466,04-06-2020,68,1,2632,Andhra Pradesh,8:00 AM
,,38,1,04-06-2020,0,1,2633,Arunachal Pradesh,8:00 AM
,,1672,413,04-06-2020,4,1,2634,Assam,8:00 AM
,,4390,2077,04-06-2020,25,1,2635,Bihar,8:00 AM
,,301,214,04-06-2020,5,1,2636,Chandigarh,8:00 AM
,,668,188,04-06-2020,2,1,2637,Chhattisgarh,8:00 AM
,,8,1,04-06-2020,0,1,2638,Dadar Nagar Haveli,8:00 AM
,,23645,9542,04-06-2020,606,1,2639,Delhi,8:00 AM
,,79,57,04-06-2020,0,1,2640,Goa,8:00 AM
,,18100,12212,04-06-2020,1122,1,2641,Gujarat,8:00 AM
,,2954,1089,04-06-2020,23,1,2642,Haryana,8:00 AM
,,359,150,04-06-2020,5,1,2643,Himachal Pradesh,8:00 AM
,,2857,1007,04-06-2020,34,1,2644,Jammu and Kashmir,8:00 AM
,,752,321,04-06-2020,5,1,2645,Jharkhand,8:00 AM
,,4063,1514,04-06-2020,53,1,2646,Karnataka,8:00 AM
,,1494,651,04-06-2020,11,1,2647,Kerala,8:00 AM
,,90,48,04-06-2020,1,1,2648,Ladakh,8:00 AM
,,8588,5445,04-06-2020,371,1,2649,Madhya Pradesh,8:00 AM
,,74860,32329,04-06-2020,2587,1,2650,Maharashtra,8:00 AM
,,118,38,04-06-2020,0,1,2651,Manipur,8:00 AM
,,33,13,04-06-2020,1,1,2652,Meghalaya,8:00 AM
,,14,1,04-06-2020,0,1,2653,Mizoram,8:00 AM
,,58,0,04-06-2020,0,1,2654,Nagaland,8:00 AM
,,2388,1416,04-06-2020,7,1,2655,Odisha,8:00 AM
,,82,25,04-06-2020,0,1,2656,Puducherry,8:00 AM
,,2376,2029,04-06-2020,47,1,2657,Punjab,8:00 AM
,,9652,6744,04-06-2020,209,1,2658,Rajasthan,8:00 AM
,,2,0,04-06-2020,0,1,2659,Sikkim,8:00 AM
,,25872,14316,04-06-2020,208,1,2660,Tamil Nadu,8:00 AM
,,3020,1556,04-06-2020,99,1,2661,Telengana,8:00 AM
,,468,173,04-06-2020,0,1,2662,Tripura,8:00 AM
,,1085,282,04-06-2020,8,1,2663,Uttarakhand,8:00 AM
,,8729,5176,04-06-2020,229,1,2664,Uttar Pradesh,8:00 AM
,,6508,2580,04-06-2020,345,1,2665,West Bengal,8:00 AM
,,7483,0,04-06-2020,0,1,2666,Cases being reassigned to states,8:00 AM
,,33,33,05-06-2020,0,1,2667,Andaman and Nicobar Islands,8:00 AM
,,4223,2539,05-06-2020,71,1,2668,Andhra Pradesh,8:00 AM
,,42,1,05-06-2020,0,1,2669,Arunachal Pradesh,8:00 AM
,,1988,442,05-06-2020,4,1,2670,Assam,8:00 AM
,,4493,2210,05-06-2020,29,1,2671,Bihar,8:00 AM
,,301,214,05-06-2020,5,1,2672,Chandigarh,8:00 AM
,,756,213,05-06-2020,2,1,2673,Chhattisgarh,8:00 AM
,,12,1,05-06-2020,0,1,2674,Dadar Nagar Haveli,8:00 AM
,,25004,9898,05-06-2020,650,1,2675,Delhi,8:00 AM
,,166,57,05-06-2020,0,1,2676,Goa,8:00 AM
,,18584,12667,05-06-2020,1155,1,2677,Gujarat,8:00 AM
,,3281,2134,05-06-2020,24,1,2678,Haryana,8:00 AM
,,383,179,05-06-2020,5,1,2679,Himachal Pradesh,8:00 AM
,,3142,1048,05-06-2020,35,1,2680,Jammu and Kashmir,8:00 AM
,,793,354,05-06-2020,6,1,2681,Jharkhand,8:00 AM
,,4320,1610,05-06-2020,57,1,2682,Karnataka,8:00 AM
,,1588,690,05-06-2020,14,1,2683,Kerala,8:00 AM
,,90,48,05-06-2020,1,1,2684,Ladakh,8:00 AM
,,8762,5637,05-06-2020,377,1,2685,Madhya Pradesh,8:00 AM
,,77793,33681,05-06-2020,2710,1,2686,Maharashtra,8:00 AM
,,124,38,05-06-2020,0,1,2687,Manipur,8:00 AM
,,33,13,05-06-2020,1,1,2688,Meghalaya,8:00 AM
,,17,1,05-06-2020,0,1,2689,Mizoram,8:00 AM
,,80,0,05-06-2020,0,1,2690,Nagaland,8:00 AM
,,2478,1416,05-06-2020,7,1,2691,Odisha,8:00 AM
,,82,25,05-06-2020,0,1,2692,Puducherry,8:00 AM
,,2415,2043,05-06-2020,47,1,2693,Punjab,8:00 AM
,,9862,7104,05-06-2020,213,1,2694,Rajasthan,8:00 AM
,,2,0,05-06-2020,0,1,2695,Sikkim,8:00 AM
,,27256,14902,05-06-2020,220,1,2696,Tamil Nadu,8:00 AM
,,3147,1587,05-06-2020,105,1,2697,Telengana,8:00 AM
,,644,173,05-06-2020,0,1,2698,Tripura,8:00 AM
,,1153,297,05-06-2020,10,1,2699,Uttarakhand,8:00 AM
,,9237,5439,05-06-2020,245,1,2700,Uttar Pradesh,8:00 AM
,,6876,2768,05-06-2020,355,1,2701,West Bengal,8:00 AM
,,7610,0,05-06-2020,0,1,2702,Cases being reassigned to states,8:00 AM
,,33,33,06-06-2020,0,1,2703,Andaman and Nicobar Islands,8:00 AM
,,4303,2576,06-06-2020,73,1,2704,Andhra Pradesh,8:00 AM
,,45,1,06-06-2020,0,1,2705,Arunachal Pradesh,8:00 AM
,,2153,498,06-06-2020,4,1,2706,Assam,8:00 AM
,,4596,2225,06-06-2020,29,1,2707,Bihar,8:00 AM
,,304,222,06-06-2020,5,1,2708,Chandigarh,8:00 AM
,,879,244,06-06-2020,2,1,2709,Chhattisgarh,8:00 AM
,,14,1,06-06-2020,0,1,2710,Dadar Nagar Haveli,8:00 AM
,,26334,10315,06-06-2020,708,1,2711,Delhi,8:00 AM
,,196,65,06-06-2020,0,1,2712,Goa,8:00 AM
,,19094,13003,06-06-2020,1190,1,2713,Gujarat,8:00 AM
,,3597,2134,06-06-2020,24,1,2714,Haryana,8:00 AM
,,393,189,06-06-2020,5,1,2715,Himachal Pradesh,8:00 AM
,,3324,1086,06-06-2020,36,1,2716,Jammu and Kashmir,8:00 AM
,,881,410,06-06-2020,7,1,2717,Jharkhand,8:00 AM
,,4835,1688,06-06-2020,57,1,2718,Karnataka,8:00 AM
,,1699,712,06-06-2020,14,1,2719,Kerala,8:00 AM
,,97,48,06-06-2020,1,1,2720,Ladakh,8:00 AM
,,8996,5878,06-06-2020,384,1,2721,Madhya Pradesh,8:00 AM
,,80229,35156,06-06-2020,2849,1,2722,Maharashtra,8:00 AM
,,132,41,06-06-2020,0,1,2723,Manipur,8:00 AM
,,33,13,06-06-2020,1,1,2724,Meghalaya,8:00 AM
,,22,1,06-06-2020,0,1,2725,Mizoram,8:00 AM
,,94,0,06-06-2020,0,1,2726,Nagaland,8:00 AM
,,2608,1604,06-06-2020,8,1,2727,Odisha,8:00 AM
,,99,36,06-06-2020,0,1,2728,Puducherry,8:00 AM
,,2461,2069,06-06-2020,48,1,2729,Punjab,8:00 AM
,,10084,7359,06-06-2020,218,1,2730,Rajasthan,8:00 AM
,,3,0,06-06-2020,0,1,2731,Sikkim,8:00 AM
,,28694,15762,06-06-2020,232,1,2732,Tamil Nadu,8:00 AM
,,3290,1627,06-06-2020,113,1,2733,Telengana,8:00 AM
,,692,173,06-06-2020,0,1,2734,Tripura,8:00 AM
,,1215,344,06-06-2020,11,1,2735,Uttarakhand,8:00 AM
,,9733,5648,06-06-2020,257,1,2736,Uttar Pradesh,8:00 AM
,,7303,2912,06-06-2020,366,1,2737,West Bengal,8:00 AM
,,8192,0,06-06-2020,0,1,2738,Cases being reassigned to states,8:00 AM
,,33,33,07-06-2020,0,1,2739,Andaman and Nicobar Islands,8:00 AM
,,4510,2620,07-06-2020,73,1,2740,Andhra Pradesh,8:00 AM
,,47,1,07-06-2020,0,1,2741,Arunachal Pradesh,8:00 AM
,,2397,547,07-06-2020,4,1,2742,Assam,8:00 AM
,,4915,2425,07-06-2020,30,1,2743,Bihar,8:00 AM
,,309,273,07-06-2020,5,1,2744,Chandigarh,8:00 AM
,,923,266,07-06-2020,4,1,2745,Chhattisgarh,8:00 AM
,,19,1,07-06-2020,0,1,2746,Dadar Nagar Haveli,8:00 AM
,,27654,10664,07-06-2020,761,1,2747,Delhi,8:00 AM
,,267,65,07-06-2020,0,1,2748,Goa,8:00 AM
,,19592,13316,07-06-2020,1219,1,2749,Gujarat,8:00 AM
,,3952,2134,07-06-2020,24,1,2750,Haryana,8:00 AM
,,400,194,07-06-2020,5,1,2751,Himachal Pradesh,8:00 AM
,,3467,1126,07-06-2020,39,1,2752,Jammu and Kashmir,8:00 AM
,,1000,473,07-06-2020,7,1,2753,Jharkhand,8:00 AM
,,5213,1968,07-06-2020,59,1,2754,Karnataka,8:00 AM
,,1807,762,07-06-2020,15,1,2755,Kerala,8:00 AM
,,99,48,07-06-2020,1,1,2756,Ladakh,8:00 AM
,,9228,6108,07-06-2020,399,1,2757,Madhya Pradesh,8:00 AM
,,82968,37390,07-06-2020,2969,1,2758,Maharashtra,8:00 AM
,,157,52,07-06-2020,0,1,2759,Manipur,8:00 AM
,,33,13,07-06-2020,1,1,2760,Meghalaya,8:00 AM
,,24,1,07-06-2020,0,1,2761,Mizoram,8:00 AM
,,107,0,07-06-2020,0,1,2762,Nagaland,8:00 AM
,,2781,1716,07-06-2020,8,1,2763,Odisha,8:00 AM
,,99,36,07-06-2020,0,1,2764,Puducherry,8:00 AM
,,2515,2092,07-06-2020,50,1,2765,Punjab,8:00 AM
,,10331,7501,07-06-2020,231,1,2766,Rajasthan,8:00 AM
,,7,0,07-06-2020,0,1,2767,Sikkim,8:00 AM
,,30152,16395,07-06-2020,251,1,2768,Tamil Nadu,8:00 AM
,,3496,1710,07-06-2020,123,1,2769,Telengana,8:00 AM
,,747,173,07-06-2020,0,1,2770,Tripura,8:00 AM
,,1303,423,07-06-2020,11,1,2771,Uttarakhand,8:00 AM
,,9733,5648,07-06-2020,257,1,2772,Uttar Pradesh,8:00 AM
,,7738,3119,07-06-2020,383,1,2773,West Bengal,8:00 AM
,,8605,0,07-06-2020,0,1,2774,Cases being reassigned to states,8:00 AM
,,33,33,08-06-2020,0,1,2775,Andaman and Nicobar Islands,8:00 AM
,,4708,2682,08-06-2020,75,1,2776,Andhra Pradesh,8:00 AM
,,51,1,08-06-2020,0,1,2777,Arunachal Pradesh,8:00 AM
,,2565,615,08-06-2020,4,1,2778,Assam,8:00 AM
,,5088,2480,08-06-2020,30,1,2779,Bihar,8:00 AM
,,314,273,08-06-2020,5,1,2780,Chandigarh,8:00 AM
,,1073,283,08-06-2020,4,1,2781,Chhattisgarh,8:00 AM
,,20,2,08-06-2020,0,1,2782,Dadar Nagar Haveli,8:00 AM
,,27654,10664,08-06-2020,761,1,2783,Delhi,8:00 AM
,,300,65,08-06-2020,0,1,2784,Goa,8:00 AM
,,20070,13635,08-06-2020,1249,1,2785,Gujarat,8:00 AM
,,4448,2134,08-06-2020,28,1,2786,Haryana,8:00 AM
,,413,224,08-06-2020,5,1,2787,Himachal Pradesh,8:00 AM
,,4087,1216,08-06-2020,41,1,2788,Jammu and Kashmir,8:00 AM
,,1099,490,08-06-2020,7,1,2789,Jharkhand,8:00 AM
,,5452,2132,08-06-2020,61,1,2790,Karnataka,8:00 AM
,,1914,803,08-06-2020,15,1,2791,Kerala,8:00 AM
,,103,50,08-06-2020,1,1,2792,Ladakh,8:00 AM
,,9401,6331,08-06-2020,412,1,2793,Madhya Pradesh,8:00 AM
,,85975,39314,08-06-2020,3060,1,2794,Maharashtra,8:00 AM
,,172,52,08-06-2020,0,1,2795,Manipur,8:00 AM
,,36,13,08-06-2020,1,1,2796,Meghalaya,8:00 AM
,,34,1,08-06-2020,0,1,2797,Mizoram,8:00 AM
,,118,8,08-06-2020,0,1,2798,Nagaland,8:00 AM
,,2856,1894,08-06-2020,9,1,2799,Odisha,8:00 AM
,,99,36,08-06-2020,0,1,2800,Puducherry,8:00 AM
,,2608,2106,08-06-2020,51,1,2801,Punjab,8:00 AM
,,10599,7641,08-06-2020,240,1,2802,Rajasthan,8:00 AM
,,7,0,08-06-2020,0,1,2803,Sikkim,8:00 AM
,,31667,16999,08-06-2020,269,1,2804,Tamil Nadu,8:00 AM
,,3580,1710,08-06-2020,123,1,2805,Telengana,8:00 AM
,,800,192,08-06-2020,0,1,2806,Tripura,8:00 AM
,,1355,528,08-06-2020,13,1,2807,Uttarakhand,8:00 AM
,,10536,6185,08-06-2020,275,1,2808,Uttar Pradesh,8:00 AM
,,8187,3303,08-06-2020,396,1,2809,West Bengal,8:00 AM
,,9189,0,08-06-2020,0,1,2810,Cases being reassigned to states,8:00 AM
,,33,33,09-06-2020,0,1,2811,Andaman and Nicobar Islands,8:00 AM
,,4851,2745,09-06-2020,75,1,2812,Andhra Pradesh,8:00 AM
,,51,1,09-06-2020,0,1,2813,Arunachal Pradesh,8:00 AM
,,2776,665,09-06-2020,4,1,2814,Assam,8:00 AM
,,5202,2499,09-06-2020,31,1,2815,Bihar,8:00 AM
,,317,273,09-06-2020,5,1,2816,Chandigarh,8:00 AM
,,1160,308,09-06-2020,4,1,2817,Chhattisgarh,8:00 AM
,,22,2,09-06-2020,0,1,2818,Dadar Nagar Haveli,8:00 AM
,,29943,11357,09-06-2020,874,1,2819,Delhi,8:00 AM
,,330,67,09-06-2020,0,1,2820,Goa,8:00 AM
,,20545,13956,09-06-2020,1280,1,2821,Gujarat,8:00 AM
,,4854,2134,09-06-2020,39,1,2822,Haryana,8:00 AM
,,421,227,09-06-2020,5,1,2823,Himachal Pradesh,8:00 AM
,,4285,1324,09-06-2020,45,1,2824,Jammu and Kashmir,8:00 AM
